id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,gamestop-trade-price,upc
18978,Sega Master System,Slap Shot,$18.63 ,$42.88 ,$90.43 ,$4.00 ,$19.99 ,$18.00 ,$44.99 ,,,10086070354
18981,Sega Master System,Sonic the Hedgehog,$390.51 ,$582.08 ,"$1,325.00 ",$164.00 ,$409.99 ,$244.40 ,$610.99 ,,,
18986,Sega Master System,Space Harrier,$7.48 ,$15.17 ,$59.99 ,$1.58 ,$7.89 ,$3.20 ,$15.99 ,,,10086070019
35637,Sega Master System,Space Harrier 3D,$23.95 ,$29.99 ,$51.83 ,$7.50 ,$24.99 ,$9.30 ,$30.99 ,,,
18991,Sega Master System,Spellcaster,$14.69 ,$21.02 ,$126.00 ,$3.00 ,$14.99 ,$6.60 ,$21.99 ,,,10086090031
18992,Sega Master System,Spiderman,$37.00 ,$49.97 ,$87.00 ,$15.60 ,$38.99 ,$20.80 ,$51.99 ,,,6.1887E+11
37960,Sega Master System,Sports Pad Controller,$17.34 ,$37.89 ,$78.00 ,$3.60 ,$17.99 ,$16.00 ,$39.99 ,,,
18994,Sega Master System,Sports Pad Football,$12.55 ,$22.70 ,$39.95 ,$2.60 ,$12.99 ,$7.20 ,$23.99 ,,,
18995,Sega Master System,Spy vs. Spy,$16.04 ,$27.25 ,$53.05 ,$3.40 ,$16.99 ,$8.70 ,$28.99 ,,,10086040104
19000,Sega Master System,Strider,$26.66 ,$58.91 ,$150.93 ,$8.40 ,$27.99 ,$24.80 ,$61.99 ,,,10086090055
46399,Sega Master System,Summer Games,$19.99 ,$43.98 ,$89.96 ,$6.30 ,$20.99 ,$18.40 ,$45.99 ,,,
19003,Sega Master System,Super Monaco GP,$33.00 ,$39.00 ,$78.02 ,$10.50 ,$34.99 ,$16.40 ,$40.99 ,,,
19005,Sega Master System,Super Monaco GP II,$5.64 ,$12.42 ,$25.38 ,$1.18 ,$5.89 ,$2.60 ,$12.99 ,,,
19008,Sega Master System,Super Tennis,$6.24 ,$14.32 ,$31.20 ,$1.32 ,$6.59 ,$3.00 ,$14.99 ,,,10086040074
19016,Sega Master System,Teddy Boy,$16.72 ,$20.00 ,$24.86 ,$3.60 ,$17.99 ,$6.30 ,$20.99 ,,,10086040036
19019,Sega Master System,The Ninja,$9.54 ,$19.67 ,$49.95 ,$2.00 ,$9.99 ,$6.30 ,$20.99 ,,,10086050660
19033,Sega Master System,Thunder Blade,$5.98 ,$9.99 ,$15.00 ,$1.26 ,$6.29 ,$2.00 ,$9.99 ,,,10086070118
19035,Sega Master System,Time Soldiers,$11.96 ,$22.49 ,$70.00 ,$2.60 ,$12.99 ,$7.20 ,$23.99 ,,,10086070248
19038,Sega Master System,Transbot,$20.02 ,$25.77 ,$44.99 ,$6.30 ,$20.99 ,$8.10 ,$26.99 ,,,10086040043
19042,Sega Master System,Vigilante,$12.55 ,$23.48 ,$32.87 ,$2.60 ,$12.99 ,$7.50 ,$24.99 ,,,10086070231
21926,Sega Master System,Walter Payton Football,$6.51 ,$13.12 ,$25.00 ,$1.36 ,$6.79 ,$2.80 ,$13.99 ,,,10086070200
19044,Sega Master System,Wanted,$14.99 ,$21.87 ,$44.39 ,$3.20 ,$15.99 ,$6.90 ,$22.99 ,,,
19045,Sega Master System,Where in the World is Carmen Sandiego,$5.94 ,$12.00 ,$23.32 ,$1.24 ,$6.19 ,$2.60 ,$12.99 ,,,73000043506
38228,Sega Master System,Winter Olympics,$8.63 ,$18.99 ,$38.03 ,$1.82 ,$9.09 ,$4.00 ,$19.99 ,,,
19050,Sega Master System,Wonder Boy,$23.02 ,$35.50 ,$85.00 ,$7.20 ,$23.99 ,$14.80 ,$36.99 ,,,10086050684
19051,Sega Master System,Wonder Boy III the Dragon's Trap,$34.83 ,$54.35 ,$107.50 ,$14.80 ,$36.99 ,$22.80 ,$56.99 ,,,10086070262
19052,Sega Master System,Wonder Boy in Monster Land,$28.51 ,$35.59 ,$196.21 ,$9.00 ,$29.99 ,$14.80 ,$36.99 ,,,10086070071
19057,Sega Master System,World Grand Prix,$5.00 ,$9.50 ,$19.95 ,$1.06 ,$5.29 ,$2.00 ,$9.99 ,,,10086050530
19064,Sega Master System,Ys the Vanished Omens,$32.99 ,$47.95 ,$103.88 ,$10.50 ,$34.99 ,$20.00 ,$49.99 ,,,10086075014
19065,Sega Master System,Zaxxon 3D,$7.99 ,$10.00 ,$23.97 ,$1.68 ,$8.39 ,$2.20 ,$10.99 ,,,
19067,Sega Master System,Zillion,$11.51 ,$21.89 ,$36.64 ,$2.40 ,$11.99 ,$6.90 ,$22.99 ,,,10086050752
19066,Sega Master System,Zillion II,$11.45 ,$19.98 ,$40.26 ,$2.40 ,$11.99 ,$6.30 ,$20.99 ,,,10086051056
8444,Sega Saturn,3D Baseball,$19.42 ,$28.59 ,$60.10 ,$4.00 ,$19.99 ,$9.00 ,$29.99 ,,,24294126185
40399,Sega Saturn,Action Replay,$25.12 ,$25.22 ,$30.06 ,$7.80 ,$25.99 ,$7.80 ,$25.99 ,,,
8492,Sega Saturn,Albert Odyssey,$92.36 ,$200.00 ,$436.05 ,$38.80 ,$96.99 ,$84.00 ,$209.99 ,,,7.35366E+11
8500,Sega Saturn,Alien Trilogy,$19.99 ,$34.76 ,$37.16 ,$6.30 ,$20.99 ,$14.80 ,$36.99 ,,,21481820116
13114,Sega Saturn,All-Star Baseball 97,$10.76 ,$19.40 ,$33.45 ,$2.20 ,$10.99 ,$4.00 ,$19.99 ,,,21481821014
8502,Sega Saturn,Alone In The Dark One Eyed Jack's Revenge,$11.25 ,$21.12 ,$24.47 ,$2.40 ,$11.99 ,$6.60 ,$21.99 ,,,7.52919E+11
8508,Sega Saturn,Amok,$9.01 ,$19.71 ,$32.99 ,$1.90 ,$9.49 ,$6.30 ,$20.99 ,,,10086810646
8510,Sega Saturn,Andretti Racing,$5.06 ,$10.00 ,$14.36 ,$1.06 ,$5.29 ,$2.20 ,$10.99 ,,,14633076172
45780,Sega Saturn,Arcade Stick,$36.67 ,$65.99 ,$112.18 ,$15.60 ,$38.99 ,$27.60 ,$68.99 ,,,
8520,Sega Saturn,Arcade's Greatest Hits Atari Collection,$12.93 ,$16.99 ,$54.99 ,$2.80 ,$13.99 ,$3.60 ,$17.99 ,,,31719209705
8524,Sega Saturn,Area 51,$15.00 ,$28.66 ,$42.36 ,$3.20 ,$15.99 ,$9.00 ,$29.99 ,,,31763122203
8535,Sega Saturn,Astal,$40.00 ,$74.99 ,$118.50 ,$16.80 ,$41.99 ,$31.60 ,$78.99 ,,,10086810196
37476,Sega Saturn,Backup RAM Cart,$35.00 ,$63.00 ,$112.00 ,$14.80 ,$36.99 ,$26.40 ,$65.99 ,,,
8549,Sega Saturn,Baku Baku,$14.70 ,$26.50 ,$46.99 ,$3.00 ,$14.99 ,$8.40 ,$27.99 ,,,10086815016
8563,Sega Saturn,Bases Loaded 96: Double Header,$5.40 ,$15.00 ,$17.61 ,$1.14 ,$5.69 ,$3.20 ,$15.99 ,,,32264600016
8572,Sega Saturn,Batman Forever-Arcade,$50.99 ,$110.63 ,$201.62 ,$21.60 ,$53.99 ,$46.40 ,$115.99 ,,,21481820833
8576,Sega Saturn,Battle Arena Toshinden Remix,$7.85 ,$16.50 ,$33.30 ,$1.64 ,$8.19 ,$3.40 ,$16.99 ,,,10086810295
8577,Sega Saturn,Battle Arena Toshinden URA,$11.62 ,$19.16 ,$60.04 ,$2.40 ,$11.99 ,$4.00 ,$19.99 ,,,10086810547
8581,Sega Saturn,Battle Monsters,$12.41 ,$23.62 ,$36.84 ,$2.60 ,$12.99 ,$7.50 ,$24.99 ,,,21481820802
13142,Sega Saturn,Battlesport,$69.99 ,$248.08 ,$319.97 ,$29.20 ,$72.99 ,$104.00 ,$259.99 ,,,21481820857
8583,Sega Saturn,Battlestations,$8.54 ,$15.37 ,$28.01 ,$1.80 ,$8.99 ,$3.20 ,$15.99 ,,,14633076400
8612,Sega Saturn,Black Dawn,$5.83 ,$13.48 ,$30.01 ,$1.22 ,$6.09 ,$2.80 ,$13.99 ,,,52145890169
18515,Sega Saturn,Black Fire,$6.14 ,$8.92 ,$25.31 ,$1.30 ,$6.49 ,$1.90 ,$9.39 ,,,10086810035
8616,Sega Saturn,Blast Chamber,$11.74 ,$21.36 ,$25.01 ,$2.40 ,$11.99 ,$6.60 ,$21.99 ,,,47875532106
8618,Sega Saturn,Blazing Dragons,$14.27 ,$24.99 ,$45.74 ,$3.00 ,$14.99 ,$7.80 ,$25.99 ,,,7.65979E+11
8619,Sega Saturn,Blazing Heroes,$26.52 ,$55.00 ,$76.49 ,$8.40 ,$27.99 ,$23.20 ,$57.99 ,,,10086813036
8638,Sega Saturn,Bottom of the 9th,$5.95 ,$8.07 ,$18.26 ,$1.26 ,$6.29 ,$1.70 ,$8.49 ,,,83717175025
8641,Sega Saturn,Braindead-13,$12.99 ,$22.16 ,$34.61 ,$2.80 ,$13.99 ,$6.90 ,$22.99 ,,,92667750282
8644,Sega Saturn,Break Point Tennis,$8.07 ,$15.42 ,$45.59 ,$1.70 ,$8.49 ,$3.20 ,$15.99 ,,,20295100094
8653,Sega Saturn,Bubble Bobble Featuring Rainbow Islands,$16.50 ,$31.11 ,$41.00 ,$3.40 ,$16.99 ,$9.90 ,$32.99 ,,,21481820673
8659,Sega Saturn,Bug,$12.95 ,$24.27 ,$41.41 ,$2.80 ,$13.99 ,$7.50 ,$24.99 ,,,10086810042
8660,Sega Saturn,Bug Too,$17.82 ,$32.08 ,$41.47 ,$3.80 ,$18.99 ,$10.20 ,$33.99 ,,,10086810400
8666,Sega Saturn,Burning Rangers,$135.95 ,$345.00 ,$435.04 ,$57.20 ,$142.99 ,$144.80 ,$361.99 ,,,10086818031
8669,Sega Saturn,Bust A Move 3,$20.49 ,$63.18 ,$132.63 ,$6.60 ,$21.99 ,$26.40 ,$65.99 ,,,7.19593E+11
8670,Sega Saturn,Bust-a-Move 2 Arcade Edition,$11.40 ,$20.50 ,$20.99 ,$2.40 ,$11.99 ,$6.60 ,$21.99 ,,,21481820666
13115,Sega Saturn,Casper a Haunting 3D Challenge,$17.09 ,$32.00 ,$54.49 ,$3.60 ,$17.99 ,$10.20 ,$33.99 ,,,40421880256
8708,Sega Saturn,Center Ring Boxing,$6.33 ,$15.00 ,$17.33 ,$1.34 ,$6.69 ,$3.20 ,$15.99 ,,,9119951050
13116,Sega Saturn,Christmas Nights into Dreams,$20.90 ,$28.32 ,$39.95 ,$6.60 ,$21.99 ,$9.00 ,$29.99 ,,,10086810677
8739,Sega Saturn,Clockwork Knight,$17.70 ,$31.49 ,$119.69 ,$3.80 ,$18.99 ,$9.90 ,$32.99 ,,,10086810073
13117,Sega Saturn,Clockwork Knight 2,$35.90 ,$56.02 ,$103.99 ,$15.20 ,$37.99 ,$23.60 ,$58.99 ,,,10086810219
8751,Sega Saturn,College Slam,$4.60 ,$7.98 ,$19.45 ,$0.96 ,$4.79 ,$1.70 ,$8.39 ,,,21481820567
8756,Sega Saturn,Command and Conquer,$9.74 ,$19.99 ,$35.00 ,$2.00 ,$9.99 ,$6.30 ,$20.99 ,,,52145890084
13118,Sega Saturn,Congo the Movie,$9.93 ,$31.50 ,$47.92 ,$2.00 ,$9.99 ,$9.90 ,$32.99 ,,,10086810103
8761,Sega Saturn,Contra Legacy of War,$42.27 ,$136.28 ,$367.70 ,$17.60 ,$43.99 ,$57.20 ,$142.99 ,,,83717175094
8765,Sega Saturn,Corpse Killer Graveyard Edition,$28.38 ,$34.81 ,$53.73 ,$9.00 ,$29.99 ,$14.80 ,$36.99 ,,,7.82346E+11
13119,Sega Saturn,Courier Crisis,$15.62 ,$46.72 ,$64.05 ,$3.20 ,$15.99 ,$19.60 ,$48.99 ,,,7.42726E+11
8779,Sega Saturn,Creature Shock Special Edition,$15.38 ,$24.23 ,$67.90 ,$3.20 ,$15.99 ,$7.50 ,$24.99 ,,,13252017030
8780,Sega Saturn,Crime Wave,$16.11 ,$28.92 ,$60.00 ,$3.40 ,$16.99 ,$9.00 ,$29.99 ,,,7.43176E+11
8781,Sega Saturn,Criticom,$6.93 ,$14.47 ,$21.97 ,$1.46 ,$7.29 ,$3.00 ,$14.99 ,,,34912728035
8782,Sega Saturn,Croc,$14.82 ,$29.77 ,$50.37 ,$3.20 ,$15.99 ,$9.30 ,$30.99 ,,,86162028359
8783,Sega Saturn,Crusader No Remorse,$15.01 ,$26.87 ,$49.95 ,$3.20 ,$15.99 ,$8.40 ,$27.99 ,,,14633101324
13120,Sega Saturn,Crypt Killer,$50.50 ,$150.00 ,$150.00 ,$21.20 ,$52.99 ,$63.20 ,$157.99 ,,,83717175087
8792,Sega Saturn,Cyber Speedway,$6.98 ,$12.48 ,$25.00 ,$1.46 ,$7.29 ,$2.60 ,$12.99 ,,,10086812053
13121,Sega Saturn,Cyberia,$8.11 ,$13.47 ,$25.98 ,$1.70 ,$8.49 ,$2.80 ,$13.99 ,,,40421880263
8798,Sega Saturn,D,$17.00 ,$34.63 ,$50.00 ,$3.60 ,$17.99 ,$14.40 ,$35.99 ,,,21481820482
13122,Sega Saturn,Darius Gaiden,$29.99 ,$64.22 ,$136.82 ,$9.30 ,$30.99 ,$26.80 ,$66.99 ,,,21481820598
8806,Sega Saturn,Dark Legend,$16.35 ,$31.54 ,$61.00 ,$3.40 ,$16.99 ,$9.90 ,$32.99 ,,,13252017023
8807,Sega Saturn,Dark Savior,$26.29 ,$54.00 ,$60.01 ,$8.40 ,$27.99 ,$22.80 ,$56.99 ,,,10086813043
34819,Sega Saturn,Darklight Conflict,$9.27 ,$22.49 ,$33.48 ,$1.94 ,$9.69 ,$7.20 ,$23.99 ,,,14633077865
8819,Sega Saturn,Daytona USA,$5.12 ,$9.98 ,$25.29 ,$1.08 ,$5.39 ,$2.00 ,$9.99 ,,,10086812008
8821,Sega Saturn,Daytona USA Championship,$13.00 ,$19.47 ,$41.52 ,$2.80 ,$13.99 ,$4.00 ,$19.99 ,,,10086812138
14439,Sega Saturn,Daytona USA Championship Net Link Edition,$469.11 ,"$1,155.55 ","$1,199.99 ",$197.20 ,$492.99 ,$485.20 ,"$1,212.99 ",,,
8831,Sega Saturn,Decathlete,$14.69 ,$27.57 ,$34.65 ,$3.00 ,$14.99 ,$8.70 ,$28.99 ,,,10086811155
8835,Sega Saturn,Defcon 5,$7.73 ,$14.50 ,$23.99 ,$1.62 ,$8.09 ,$3.00 ,$14.99 ,,,13252017016
13123,Sega Saturn,Descent,$7.31 ,$21.58 ,$36.70 ,$1.54 ,$7.69 ,$6.90 ,$22.99 ,,,
13124,Sega Saturn,Destruction Derby,$4.55 ,$9.79 ,$16.63 ,$0.96 ,$4.79 ,$2.00 ,$9.99 ,,,10086812121
8842,Sega Saturn,Die Hard Arcade,$37.99 ,$80.00 ,$104.52 ,$16.00 ,$39.99 ,$33.60 ,$83.99 ,,,10086810578
8843,Sega Saturn,Die Hard Trilogy,$15.99 ,$26.55 ,$52.00 ,$3.40 ,$16.99 ,$8.40 ,$27.99 ,,,86162005541
13125,Sega Saturn,Doom,$24.99 ,$40.06 ,$79.96 ,$7.80 ,$25.99 ,$16.80 ,$41.99 ,,,
8857,Sega Saturn,Double Switch,$17.49 ,$25.27 ,$46.28 ,$3.60 ,$17.99 ,$8.10 ,$26.99 ,,,7.82346E+11
8865,Sega Saturn,Dragon Force,$72.35 ,$133.64 ,$208.50 ,$30.40 ,$75.99 ,$56.00 ,$139.99 ,,,7.35366E+11
8871,Sega Saturn,Dragonheart Fire & Steel,$8.74 ,$24.89 ,$27.01 ,$1.84 ,$9.19 ,$7.80 ,$25.99 ,,,21481820581
8879,Sega Saturn,Duke Nukem 3D,$25.00 ,$44.00 ,$89.96 ,$7.80 ,$25.99 ,$18.40 ,$45.99 ,,,10086810714
8894,Sega Saturn,Earthworm Jim 2,$31.37 ,$66.75 ,$110.99 ,$9.90 ,$32.99 ,$28.00 ,$69.99 ,,,7.96298E+11
8907,Sega Saturn,Enemy Zero,$75.00 ,$110.00 ,$154.27 ,$31.60 ,$78.99 ,$46.40 ,$115.99 ,,,10086810769
14800,Sega Saturn,F1 Challenge,$6.48 ,$14.37 ,$26.60 ,$1.36 ,$6.79 ,$3.00 ,$14.99 ,,,52145890091
8957,Sega Saturn,FIFA Road to World Cup 98,$5.99 ,$10.50 ,$19.48 ,$1.26 ,$6.29 ,$2.20 ,$10.99 ,,,14633078305
8963,Sega Saturn,FIFA Soccer 96,$5.16 ,$6.51 ,$14.50 ,$1.08 ,$5.39 ,$1.40 ,$6.79 ,,,14633075809
18595,Sega Saturn,FIFA Soccer 97,$5.96 ,$12.99 ,$14.27 ,$1.26 ,$6.29 ,$2.80 ,$13.99 ,,,14633077469
8966,Sega Saturn,Fighters MegaMix,$15.38 ,$23.16 ,$56.92 ,$3.20 ,$15.99 ,$7.20 ,$23.99 ,,,10086810738
8968,Sega Saturn,Fighting Vipers,$9.29 ,$17.05 ,$29.00 ,$1.96 ,$9.79 ,$3.60 ,$17.99 ,,,10086810417
8988,Sega Saturn,Frank Thomas Big Hurt Baseball,$4.52 ,$8.23 ,$17.65 ,$0.96 ,$4.79 ,$1.70 ,$8.59 ,,,21481820185
9006,Sega Saturn,Galactic Attack,$32.99 ,$59.99 ,$100.22 ,$10.50 ,$34.99 ,$25.20 ,$62.99 ,,,21481820543
9008,Sega Saturn,Galaxy Fight,$44.36 ,$80.00 ,$149.99 ,$18.80 ,$46.99 ,$33.60 ,$83.99 ,,,20763113212
40426,Sega Saturn,Gameshark,$15.99 ,$17.92 ,$49.95 ,$3.40 ,$16.99 ,$3.80 ,$18.99 ,,,
9026,Sega Saturn,Gex,$15.38 ,$22.50 ,$61.69 ,$3.20 ,$15.99 ,$7.20 ,$23.99 ,,,7.65979E+11
9027,Sega Saturn,Ghen War,$8.02 ,$9.50 ,$24.99 ,$1.68 ,$8.39 ,$2.00 ,$9.99 ,,,10086810011
9048,Sega Saturn,Golden Axe The Duel,$35.05 ,$62.50 ,$112.35 ,$14.80 ,$36.99 ,$26.40 ,$65.99 ,,,10086810455
13126,Sega Saturn,Grand Slam,$6.63 ,$24.95 ,$32.00 ,$1.40 ,$6.99 ,$7.80 ,$25.99 ,,,52145890053
13127,Sega Saturn,Grid Runner,$8.25 ,$15.75 ,$20.38 ,$1.74 ,$8.69 ,$3.40 ,$16.99 ,,,52145890077
9073,Sega Saturn,Guardian Heroes,$72.69 ,$193.42 ,$218.28 ,$30.40 ,$75.99 ,$81.20 ,$202.99 ,,,10086810356
9076,Sega Saturn,Gun Griffon,$15.89 ,$29.47 ,$43.13 ,$3.40 ,$16.99 ,$9.30 ,$30.99 ,,,10086810462
9087,Sega Saturn,Hang-On GP,$8.39 ,$18.69 ,$29.99 ,$1.76 ,$8.79 ,$4.00 ,$19.99 ,,,10086812022
9101,Sega Saturn,Heir of Zendor The Legend and The Land,$13.86 ,$16.48 ,$31.74 ,$3.00 ,$14.99 ,$3.40 ,$16.99 ,,,40198001038
9102,Sega Saturn,Herc's Adventures,$66.51 ,$205.64 ,$305.00 ,$28.00 ,$69.99 ,$86.40 ,$215.99 ,,,23272650544
9105,Sega Saturn,Hexen,$14.99 ,$29.76 ,$39.25 ,$3.20 ,$15.99 ,$9.30 ,$30.99 ,,,7.42726E+11
9106,Sega Saturn,Hi Octane,$6.94 ,$15.11 ,$15.11 ,$1.46 ,$7.29 ,$3.20 ,$15.99 ,,,14633076509
13128,Sega Saturn,High Velocity Mountain Racing Challenge,$13.66 ,$28.49 ,$35.96 ,$2.80 ,$13.99 ,$9.00 ,$29.99 ,,,7.30866E+11
9110,Sega Saturn,Highway 2000,$14.99 ,$37.01 ,$62.90 ,$3.20 ,$15.99 ,$15.60 ,$38.99 ,,,7.19593E+11
9136,Sega Saturn,Hyper 3D Pinball,$6.40 ,$12.16 ,$14.99 ,$1.34 ,$6.69 ,$2.60 ,$12.99 ,,,52145890022
9140,Sega Saturn,Impact Racing,$10.32 ,$18.75 ,$32.07 ,$2.20 ,$10.99 ,$4.00 ,$19.99 ,,,21481820895
9141,Sega Saturn,In the Hunt,$47.15 ,$86.64 ,$134.12 ,$20.00 ,$49.99 ,$36.40 ,$90.99 ,,,7.52919E+11
9144,Sega Saturn,Independence Day,$7.99 ,$14.28 ,$17.19 ,$1.68 ,$8.39 ,$3.00 ,$14.99 ,,,86162018152
9151,Sega Saturn,Iron Man X-O Manowar in Heavy Metal,$12.00 ,$22.46 ,$28.13 ,$2.60 ,$12.99 ,$7.20 ,$23.99 ,,,21481820574
9153,Sega Saturn,Iron Storm,$22.21 ,$58.13 ,$71.16 ,$6.90 ,$22.99 ,$24.40 ,$60.99 ,,,7.35366E+11
13129,Sega Saturn,Johnny Bazookatone,$13.47 ,$30.99 ,$35.44 ,$2.80 ,$13.99 ,$9.90 ,$32.99 ,,,7.43176E+11
9226,Sega Saturn,Last Bronx,$13.39 ,$27.07 ,$63.42 ,$2.80 ,$13.99 ,$8.40 ,$27.99 ,,,10086810783
9227,Sega Saturn,Last Gladiators Digital Pinball Ver 9.7,$8.28 ,$8.84 ,$39.95 ,$1.74 ,$8.69 ,$1.90 ,$9.29 ,,,31763114208
9233,Sega Saturn,Legend of Oasis,$37.89 ,$90.00 ,$122.55 ,$16.00 ,$39.99 ,$38.00 ,$94.99 ,,,10086813029
9251,Sega Saturn,Loaded,$15.19 ,$36.00 ,$60.13 ,$3.20 ,$15.99 ,$15.20 ,$37.99 ,,,40421882212
20298,Sega Saturn,Lost & Found Volume 1,,,,,,,,,,
20299,Sega Saturn,Lost & Found Volume 2,$48.84 ,$88.10 ,$155.97 ,$20.40 ,$50.99 ,$37.20 ,$92.99 ,,,
20300,Sega Saturn,Lost & Found Volume 3,,,,,,,,,,
9994,Sega Saturn,Lost World Jurassic Park,$8.55 ,$16.60 ,$34.95 ,$1.80 ,$8.99 ,$3.40 ,$16.99 ,,,10086810653
9016,Sega Saturn,Lunacy,$94.99 ,$194.95 ,$303.97 ,$40.00 ,$99.99 ,$82.00 ,$204.99 ,,,7.30866E+11
9263,Sega Saturn,Machine Head,$8.02 ,$15.34 ,$21.49 ,$1.68 ,$8.39 ,$3.20 ,$15.99 ,,,7.43176E+11
9265,Sega Saturn,Madden 97,$3.28 ,$5.92 ,$14.62 ,,$3.39 ,$1.20 ,$6.19 ,,,14633077261
13131,Sega Saturn,Madden 98,$4.96 ,$8.63 ,$15.88 ,$1.04 ,$5.19 ,$1.80 ,$9.09 ,,,14633078022
9274,Sega Saturn,Magic Carpet,$10.99 ,$19.99 ,$25.00 ,$2.40 ,$11.99 ,$6.30 ,$20.99 ,,,14633076295
14020,Sega Saturn,Magic Knight Rayearth,$201.04 ,$358.27 ,$489.97 ,$84.40 ,$210.99 ,$150.40 ,$375.99 ,,,7.35366E+11
9283,Sega Saturn,Mansion of Hidden Souls,$10.58 ,$19.99 ,$40.73 ,$2.20 ,$10.99 ,$6.30 ,$20.99 ,,,10086810127
9284,Sega Saturn,Manx TT Super Bike,$12.98 ,$22.77 ,$30.00 ,$2.80 ,$13.99 ,$7.20 ,$23.99 ,,,10086812107
9295,Sega Saturn,Marvel Super Heroes,$33.08 ,$86.85 ,$157.71 ,$10.50 ,$34.99 ,$36.40 ,$90.99 ,,,13388220175
9300,Sega Saturn,Mass Destruction,$12.97 ,$26.94 ,$29.99 ,$2.80 ,$13.99 ,$8.40 ,$27.99 ,,,7.29628E+11
18601,Sega Saturn,Maximum Force,$19.01 ,$28.95 ,$29.89 ,$4.00 ,$19.99 ,$9.00 ,$29.99 ,,,31719209736
9311,Sega Saturn,MechWarrior 2,$10.77 ,$22.74 ,$27.49 ,$2.20 ,$10.99 ,$7.20 ,$23.99 ,,,47875530928
9318,Sega Saturn,Mega Man 8,$136.56 ,$315.00 ,$448.70 ,$57.20 ,$142.99 ,$132.40 ,$330.99 ,,,13388220229
9321,Sega Saturn,Mega Man X4,$60.00 ,$156.04 ,$193.51 ,$25.20 ,$62.99 ,$65.60 ,$163.99 ,,,13388220212
31311,Sega Saturn,Metal Slug,$61.48 ,$70.08 ,$119.15 ,$26.00 ,$64.99 ,$29.60 ,$73.99 ,,,
9357,Sega Saturn,Minnesota Fats Pool Legend,$12.21 ,$15.22 ,$34.99 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,13252017009
9373,Sega Saturn,Mortal Kombat II,$19.28 ,$32.00 ,$77.67 ,$4.00 ,$19.99 ,$10.20 ,$33.99 ,,,21481820055
13132,Sega Saturn,Mortal Kombat Trilogy,$39.74 ,$93.56 ,$99.99 ,$16.80 ,$41.99 ,$39.20 ,$97.99 ,,,31719209712
9380,Sega Saturn,Mr. Bones,$22.99 ,$46.00 ,$81.38 ,$7.20 ,$23.99 ,$19.20 ,$47.99 ,,,10086810165
9394,Sega Saturn,Myst,$7.50 ,$14.50 ,$28.28 ,$1.58 ,$7.89 ,$3.00 ,$14.99 ,,,21481820406
9395,Sega Saturn,Mystaria The Realms of Lore,$24.99 ,$51.86 ,$80.00 ,$7.80 ,$25.99 ,$21.60 ,$53.99 ,,,10086813005
9401,Sega Saturn,NASCAR 98,$4.94 ,$9.95 ,$15.81 ,$1.04 ,$5.19 ,$2.00 ,$9.99 ,,,14633078046
9416,Sega Saturn,NBA Action,$2.55 ,$9.81 ,$9.98 ,,$2.69 ,$2.00 ,$9.99 ,,,10086811032
9418,Sega Saturn,NBA Action 98,$6.48 ,$10.08 ,$19.42 ,$1.36 ,$6.79 ,$2.20 ,$10.99 ,,,10086811247
9423,Sega Saturn,NBA Jam Extreme,$7.50 ,$16.82 ,$20.50 ,$1.58 ,$7.89 ,$3.60 ,$17.99 ,,,21481820703
9424,Sega Saturn,NBA Jam Tournament Edition,$13.52 ,$21.21 ,$22.99 ,$2.80 ,$13.99 ,$6.60 ,$21.99 ,,,21481820123
13133,Sega Saturn,NBA Live 97,$3.86 ,$6.78 ,$9.64 ,$0.82 ,$4.09 ,$1.40 ,$7.09 ,,,14633077292
9437,Sega Saturn,NBA Live 98,$4.53 ,$8.15 ,$15.32 ,$0.96 ,$4.79 ,$1.70 ,$8.59 ,,,14633078411
9455,Sega Saturn,NFL 97,$3.02 ,$5.22 ,$16.36 ,,$3.19 ,$1.10 ,$5.49 ,,,10086811117
10436,Sega Saturn,NFL Quarterback Club 96,$2.85 ,$8.19 ,$9.13 ,,$2.99 ,$1.70 ,$8.59 ,,,21481820376
10437,Sega Saturn,NFL Quarterback Club 97,$3.98 ,$7.15 ,$12.12 ,$0.84 ,$4.19 ,$1.50 ,$7.49 ,,,21481820734
13134,Sega Saturn,NHL 97,$3.89 ,$7.00 ,$13.36 ,$0.82 ,$4.09 ,$1.50 ,$7.39 ,,,14633076660
9474,Sega Saturn,NHL 98,$5.71 ,$10.28 ,$14.99 ,$1.20 ,$5.99 ,$2.20 ,$10.99 ,,,14633078343
9476,Sega Saturn,NHL All-Star Hockey,$2.80 ,$5.74 ,$12.50 ,,$2.89 ,$1.20 ,$5.99 ,,,10086811025
9478,Sega Saturn,NHL All-Star Hockey 98,$5.31 ,$12.77 ,$16.97 ,$1.12 ,$5.59 ,$2.60 ,$12.99 ,,,10086811223
9479,Sega Saturn,NHL Powerplay 96,$4.76 ,$5.91 ,$18.99 ,$1.00 ,$4.99 ,$1.20 ,$6.19 ,,,52145890046
9486,Sega Saturn,NIGHTS into Dreams,$19.83 ,$30.64 ,$88.21 ,$6.30 ,$20.99 ,$9.60 ,$31.99 ,,,10086810202
9445,Sega Saturn,Need for Speed,$8.61 ,$16.39 ,$42.45 ,$1.80 ,$8.99 ,$3.40 ,$16.99 ,,,14633076387
